Id,SalePrice
1857,151143.796875
1858,172755.140625
1859,130747.859375
1860,145145.484375
1861,129833.859375
1862,330745.5
1863,330745.5
1864,330745.5
1865,322087.28125
1866,323109.90625
1867,262140.703125
1868,274524.34375
1869,194216.453125
1870,235927.828125
1871,263903.03125
1872,158025.453125
1873,227065.96875
1874,130656.59375
1875,204581.765625
1876,185022.734375
1877,204150.015625
1878,210359.9375
1879,122707.3203125
1880,130673.171875
1881,252551.390625
1882,272326.5
1883,204587.828125
1884,220570.359375
1885,235108.453125
1886,273158.65625
1887,199078.453125
1888,273968.71875
1889,156025.734375
1890,126530.6328125
1891,138492.0
1892,110418.8203125
1893,138184.515625
1894,150174.859375
1895,148923.015625
1896,117612.0625
1897,119145.65625
1898,118892.3984375
1899,150472.859375
1900,133369.34375
1901,147806.859375
1902,143993.828125
1903,255460.484375
1904,136718.515625
1905,183870.984375
1906,138243.890625
1907,198848.84375
1908,127192.75
1909,143272.171875
1910,143272.171875
1911,181784.859375
1912,275767.59375
1913,184250.0625
1914,88724.2421875
1915,249008.203125
1916,74960.6875
1917,283078.15625
1918,129163.5
1919,158680.609375
1920,169148.46875
1921,363137.78125
1922,315074.53125
1923,199058.96875
1924,213387.046875
1925,222985.796875
1926,355545.625
1927,130337.25
1928,151843.296875
1929,114897.4921875
1930,123716.4375
1931,128591.734375
1932,129428.59375
1933,157705.921875
1934,173302.484375
1935,161350.625
1936,173340.21875
1937,173494.765625
1938,155271.71875
1939,256306.21875
1940,209006.140625
1941,175085.546875
1942,179455.796875
1943,213315.546875
1944,321978.8125
1945,336482.84375
1946,183247.328125
1947,291051.71875
1948,185724.046875
1949,226562.296875
1950,188683.875
1951,264674.53125
1952,237063.265625
1953,160763.140625
1954,216740.75
1955,131402.078125
1956,348266.59375
1957,175948.125
1958,313553.375
1959,161874.28125
1960,113780.25
1961,128845.4921875
1962,103654.4609375
1963,106967.453125
1964,117160.6875
1965,161841.765625
1966,163509.046875
1967,274948.59375
1968,360802.75
1969,345464.34375
1970,402763.34375
1971,453515.84375
1972,359390.65625
1973,281805.75
1974,309070.59375
1975,440413.9375
1976,270454.09375
1977,344191.03125
1978,357477.6875
1979,340618.375
1980,193209.359375
1981,335575.46875
1982,218191.828125
1983,218191.828125
1984,192743.140625
1985,219548.859375
1986,227311.859375
1987,176166.53125
1988,163599.953125
1989,198096.109375
1990,221768.984375
1991,192104.078125
1992,214557.265625
1993,173737.0
1994,250778.484375
1995,193274.796875
1996,274296.34375
1997,342181.6875
1998,321924.03125
1999,240463.75
2000,325468.25
2001,264196.3125
2002,233887.671875
2003,283467.40625
2004,271694.375
2005,228855.328125
2006,223262.328125
2007,277017.6875
2008,178240.265625
2009,180486.734375
2010,196210.953125
2011,125425.7578125
2012,174210.71875
2013,174226.21875
2014,178444.625
2015,195914.734375
2016,180336.078125
2017,203285.078125
2018,128800.484375
2019,122393.2890625
2020,120496.8125
2021,117721.03125
2022,175198.765625
2023,152057.796875
2024,239040.515625
2025,379379.90625
2026,181992.96875
2027,141553.625
2028,176605.25
2029,167817.078125
2030,278496.875
2031,242037.71875
2032,257653.828125
2033,269100.6875
2034,174360.328125
2035,209629.421875
2036,217493.0
2037,219011.25
2038,355158.21875
2039,202846.0625
2040,383713.21875
2041,247867.140625
2042,209599.9375
2043,175537.3125
2044,199476.953125
2045,221792.609375
2046,169725.375
2047,141534.5
2048,132066.90625
2049,176951.15625
2050,195693.828125
2051,103373.359375
2052,142778.765625
2053,133704.390625
2054,85232.2109375
2055,157051.515625
2056,125802.8125
2057,130109.265625
2058,199563.921875
2059,138023.390625
2060,150906.6875
2061,179407.296875
2062,136100.59375
2063,112185.4296875
2064,144977.25
2065,133622.84375
2066,184231.609375
2067,133379.53125
2068,183123.40625
2069,93178.171875
2070,113315.3046875
2071,96908.015625
2072,175809.5625
2073,133945.09375
2074,188577.296875
2075,141544.203125
2076,129612.828125
2077,143128.3125
2078,129119.78125
2079,153748.328125
2080,129698.75
2081,127787.4609375
2082,158800.625
2083,142629.5
2084,117495.03125
2085,133643.46875
2086,117998.5390625
2087,131474.046875
2088,122959.046875
2089,103424.640625
2090,138523.140625
2091,111450.5859375
2092,129804.3203125
2093,145083.765625
2094,119257.390625
2095,168436.6875
2096,104311.328125
2097,91539.109375
2098,155438.265625
2099,67503.40625
2100,104139.0078125
2101,150905.171875
2102,150594.734375
2103,99290.6015625
2104,186242.953125
2105,109586.578125
2106,87757.3984375
2107,266561.84375
2108,126562.46875
2109,117156.6875
2110,131686.171875
2111,159311.140625
2112,144664.546875
2113,112782.96875
2114,120370.6640625
2115,151962.09375
2116,132031.3125
2117,157392.453125
2118,127392.390625
2119,128414.5234375
2120,112653.796875
2121,nan
2122,103406.296875
2123,92731.21875
2124,220641.796875
2125,165635.4375
2126,175268.109375
2127,179906.578125
2128,146537.953125
2129,128946.4375
2130,144265.078125
2131,199588.5
2132,133583.671875
2133,144967.109375
2134,127921.484375
2135,110384.9296875
2136,84896.5234375
2137,128755.109375
2138,137569.78125
2139,150763.421875
2140,126652.59375
2141,133808.515625
2142,131140.46875
2143,141442.625
2144,148667.796875
2145,124741.359375
2146,156722.390625
2147,158219.0
2148,137131.40625
2149,133056.953125
2150,208317.828125
2151,123879.8984375
2152,142349.515625
2153,157280.421875
2154,101410.578125
2155,124268.140625
2156,264730.65625
2157,220248.828125
2158,233360.609375
2159,213529.625
2160,171603.75
2161,277709.1875
2162,398033.53125
2163,328798.90625
2164,260160.703125
2165,178200.265625
2166,136136.828125
2167,201284.125
2168,186002.078125
2169,197182.25
2170,217483.625
2171,136776.765625
2172,140910.765625
2173,148266.1875
2174,246773.78125
2175,319416.78125
2176,293061.21875
2177,257226.265625
2178,231244.453125
2179,133931.484375
2180,226861.296875
2181,199917.71875
2182,235727.96875
2183,198184.0625
2184,132120.234375
2185,120636.25
2186,155377.421875
2187,153517.84375
2188,156102.796875
2189,299744.90625
2190,89069.4765625
2191,89069.4765625
2192,89067.890625
2193,87360.21875
2194,88557.65625
2195,112671.15625
2196,108144.296875
2197,115160.7578125
2198,165256.515625
2199,194887.390625
2200,129990.0625
2201,144369.640625
2202,172532.5
2203,173754.640625
2204,150881.734375
2205,124560.3828125
2206,140247.390625
2207,242139.984375
2208,229586.984375
2209,189270.859375
2210,127532.34375
2211,123439.28125
2212,115622.765625
2213,98496.4453125
2214,131322.828125
2215,110497.765625
2216,160288.109375
2217,73808.515625
2218,99561.296875
2219,90920.203125
2220,90149.140625
2221,251008.0625
2222,219699.390625
2223,277463.40625
2224,233916.328125
2225,150486.703125
2226,159487.890625
2227,200367.890625
2228,265997.46875
2229,237723.734375
2230,132619.265625
2231,212590.890625
2232,178824.140625
2233,165925.578125
2234,225550.515625
2235,192482.078125
2236,267480.8125
2237,317310.84375
2238,225971.046875
2239,114802.921875
2240,157481.984375
2241,134898.875
2242,138877.125
2243,122814.109375
2244,93182.328125
2245,91480.078125
2246,134559.8125
2247,94411.3125
2248,113833.171875
2249,115932.421875
2250,128677.7265625
2251,141476.1875
2252,187085.53125
2253,144965.609375
2254,164308.25
2255,179828.28125
2256,185329.421875
2257,221792.984375
2258,173006.578125
2259,173925.234375
2260,160837.46875
2261,196705.078125
2262,212192.078125
2263,325745.125
2264,410550.28125
2265,156457.671875
2266,279295.90625
2267,322903.71875
2268,376841.4375
2269,166048.359375
2270,181458.65625
2271,224225.03125
2272,211442.828125
2273,158383.46875
2274,167893.96875
2275,187203.890625
2276,190930.34375
2277,192397.171875
2278,145632.34375
2279,123971.109375
2280,111869.15625
2281,169787.890625
2282,171804.3125
2283,111001.65625
2284,120864.34375
2285,144323.96875
2286,128415.53125
2287,329551.1875
2288,286559.90625
2289,334490.21875
2290,404157.53125
2291,324202.03125
2292,393109.78125
2293,416095.6875
2294,397446.1875
2295,433474.25
2296,295067.3125
2297,285075.125
2298,332590.65625
2299,377697.25
2300,321327.78125
2301,262302.4375
2302,242566.640625
2303,262742.28125
2304,279999.21875
2305,169914.453125
2306,169914.453125
2307,170628.296875
2308,246911.40625
2309,275524.59375
2310,216134.359375
2311,196461.34375
2312,166834.3125
2313,166098.890625
2314,178760.296875
2315,163862.578125
2316,197955.328125
2317,167041.296875
2318,164582.78125
2319,177024.421875
2320,181566.875
2321,260931.765625
2322,179297.296875
2323,160554.828125
2324,161879.28125
2325,210082.171875
2326,163189.109375
2327,218475.515625
2328,222402.203125
2329,177974.25
2330,175463.984375
2331,351576.90625
2332,408718.53125
2333,336616.9375
2334,276732.8125
2335,272381.40625
2336,335080.21875
2337,199014.140625
2338,269089.65625
2339,237402.921875
2340,392763.25
2341,208809.953125
2342,238240.546875
2343,213982.1875
2344,242186.625
2345,279863.5
2346,220248.859375
2347,194485.828125
2348,236815.296875
2349,150076.265625
2350,272149.53125
2351,248420.421875
2352,279856.03125
2353,252341.109375
2354,120793.9375
2355,129126.59375
2356,141871.765625
2357,207194.671875
2358,186836.953125
2359,124190.109375
2360,120752.921875
2361,139106.640625
2362,270073.90625
2363,138302.765625
2364,151657.984375
2365,221920.671875
2366,194233.484375
2367,239067.4375
2368,190980.796875
2369,241669.765625
2370,164007.671875
2371,169708.484375
2372,198327.703125
2373,259781.984375
2374,312342.8125
2375,232797.328125
2376,282272.5625
2377,347472.46875
2378,148543.078125
2379,220774.875
2380,149086.015625
2381,167467.546875
2382,204029.671875
2383,215535.71875
2384,235545.390625
2385,153145.046875
2386,136624.078125
2387,129278.6015625
2388,115495.265625
2389,134489.046875
2390,137028.453125
2391,135171.71875
2392,120880.515625
2393,174792.734375
2394,148362.109375
2395,213498.171875
2396,149471.546875
2397,190027.515625
2398,128101.53125
2399,76032.25
2400,66380.671875
2401,114779.890625
2402,134101.140625
2403,173698.265625
2404,137781.84375
2405,163809.640625
2406,129365.328125
2407,128144.203125
2408,139827.21875
2409,137329.703125
2410,186470.375
2411,122542.8515625
2412,145910.078125
2413,141478.875
2414,128711.6171875
2415,166026.578125
2416,140757.546875
2417,135248.125
2418,120930.125
2419,131488.03125
2420,125205.078125
2421,138161.265625
2422,126058.546875
2423,109938.40625
2424,152004.671875
2425,271571.1875
2426,126422.171875
2427,114580.515625
2428,161552.015625
2429,119187.3515625
2430,129480.5078125
2431,131940.34375
2432,129550.796875
2433,138893.28125
2434,142653.390625
2435,150781.109375
2436,100739.625
2437,118337.546875
2438,121506.1875
2439,130822.265625
2440,154277.234375
2441,125132.6953125
2442,121383.6875
2443,131522.421875
2444,124000.90625
2445,99830.390625
2446,143422.734375
2447,241311.09375
2448,149664.3125
2449,125612.4453125
2450,174867.703125
2451,123089.7421875
2452,251148.796875
2453,94817.1796875
2454,110583.0859375
2455,117640.71875
2456,129967.3984375
2457,116537.953125
2458,120026.3125
2459,117874.6875
2460,160764.078125
2461,118013.640625
2462,129438.5078125
2463,129275.7578125
2464,199340.265625
2465,158907.921875
2466,131507.640625
2467,169858.515625
2468,112451.515625
2469,123959.6796875
2470,204552.828125
2471,192388.515625
2472,218661.640625
2473,117331.9453125
2474,118005.59375
2475,242961.28125
2476,115504.234375
2477,125157.0390625
2478,159722.203125
2479,123414.0703125
2480,136523.71875
2481,128859.71875
2482,125390.7578125
2483,118809.1640625
2484,133381.171875
2485,122121.1640625
2486,146140.953125
2487,197516.984375
2488,138120.734375
2489,158623.5625
2490,137799.828125
2491,99464.15625
2492,174414.375
2493,130477.78125
2494,156733.640625
2495,111728.359375
2496,231989.09375
2497,152782.796875
2498,121794.515625
2499,93501.5234375
2500,128730.5625
2501,146556.53125
2502,135835.96875
2503,118314.28125
2504,189750.828125
2505,215303.734375
2506,281649.0625
2507,335805.78125
2508,281649.0625
2509,233437.640625
2510,242553.296875
2511,186044.375
2512,212315.296875
2513,220624.6875
2514,236528.75
2515,138236.40625
2516,150232.296875
2517,129184.71875
2518,131772.671875
2519,221208.515625
2520,206299.40625
2521,200245.234375
2522,213595.046875
2523,128250.7890625
2524,136555.328125
2525,136839.484375
2526,139231.640625
2527,120571.421875
2528,127739.390625
2529,128845.4921875
2530,100671.28125
2531,227194.796875
2532,225655.609375
2533,204854.546875
2534,243207.375
2535,307446.46875
2536,221560.703125
2537,214719.375
2538,184184.796875
2539,180649.140625
2540,168320.25
2541,182447.515625
2542,146250.875
2543,125779.5078125
2544,128484.7734375
2545,136660.734375
2546,161742.015625
2547,148340.96875
2548,171546.390625
2549,137859.453125
2550,718580.0625
2551,138492.0
2552,127493.9375
2553,89069.4765625
2554,121236.328125
2555,110675.96875
2556,104193.421875
2557,114592.15625
2558,180976.453125
2559,149519.921875
2560,123499.890625
2561,123707.1171875
2562,129380.046875
2563,136570.25
2564,193697.359375
2565,119690.375
2566,129894.90625
2567,133751.3125
2568,186257.140625
2569,180464.0625
2570,128307.21875
2571,159549.703125
2572,182979.109375
2573,230767.265625
2574,295115.03125
2575,150602.375
2576,120730.9296875
2577,nan
2578,108783.0546875
2579,71494.2265625
2580,141400.796875
2581,127598.546875
2582,119545.1640625
2583,246951.578125
2584,159387.765625
2585,162676.1875
2586,201313.640625
2587,203870.546875
2588,135197.234375
2589,147939.640625
2590,207208.796875
2591,206143.859375
2592,224115.984375
2593,241441.25
2594,184259.4375
2595,209199.359375
2596,307887.09375
2597,181145.578125
2598,265568.84375
2599,370776.15625
2600,154784.53125
2601,140850.140625
2602,96193.1015625
2603,93418.546875
2604,82538.2109375
2605,96596.0078125
2606,134502.921875
2607,168420.140625
2608,160902.234375
2609,139517.375
2610,97174.1875
2611,145798.09375
2612,143495.765625
2613,113833.171875
2614,118895.96875
2615,163043.390625
2616,134392.765625
2617,191195.421875
2618,184124.03125
2619,242571.859375
2620,165220.671875
2621,177305.0625
2622,185330.359375
2623,260624.21875
2624,284377.65625
2625,344728.3125
2626,156116.046875
2627,198278.109375
2628,384360.375
2629,469748.53125
2630,348503.15625
2631,428287.59375
2632,383653.90625
2633,289579.03125
2634,348371.75
2635,152656.625
2636,213696.375
2637,171551.421875
2638,254130.703125
2639,179145.140625
2640,153261.171875
2641,114924.015625
2642,177494.59375
2643,131451.234375
2644,135382.25
2645,106378.84375
2646,101891.0625
2647,111001.65625
2648,150287.765625
2649,137762.484375
2650,144137.578125
2651,161841.765625
2652,386871.5625
2653,278437.65625
2654,255120.703125
2655,347252.0625
2656,325770.46875
2657,313507.34375
2658,282447.71875
2659,310051.71875
2660,325379.375
2661,334035.71875
2662,329161.03125
2663,287982.3125
2664,273498.21875
2665,320816.09375
2666,286670.875
2667,159433.875
2668,181028.578125
2669,167869.375
2670,307793.78125
2671,181028.578125
2672,186133.46875
2673,199452.25
2674,201868.453125
2675,170578.796875
2676,189634.140625
2677,191385.484375
2678,271198.15625
2679,281588.09375
2680,301864.4375
2681,397350.6875
2682,345308.03125
2683,454234.09375
2684,327634.53125
2685,346131.90625
2686,265332.71875
2687,285544.59375
2688,235427.890625
2689,212929.328125
2690,400028.625
2691,182756.390625
2692,123388.6484375
2693,202205.53125
2694,122714.5546875
2695,198169.109375
2696,187592.5625
2697,192390.703125
2698,181910.109375
2699,174186.484375
2700,161587.015625
2701,150764.65625
2702,136174.390625
2703,150514.21875
2704,137841.453125
2705,126624.8359375
2706,120371.546875
2707,131935.703125
2708,129206.5390625
2709,104329.40625
2710,122188.640625
2711,292176.0
2712,354575.84375
2713,177582.921875
2714,163124.140625
2715,165863.203125
2716,151198.546875
2717,170216.390625
2718,245469.734375
2719,145731.734375
2720,189787.953125
2721,139494.0625
2722,161017.828125
2723,145525.734375
2724,119493.703125
2725,129569.96875
2726,141943.3125
2727,158949.59375
2728,166343.859375
2729,140001.171875
2730,142033.984375
2731,119042.21875
2732,125993.8125
2733,154049.84375
2734,157476.375
2735,135085.515625
2736,137902.6875
2737,121261.546875
2738,167468.78125
2739,162700.328125
2740,145650.109375
2741,144286.921875
2742,164016.65625
2743,140263.71875
2744,142654.140625
2745,135652.875
2746,127280.015625
2747,153050.625
2748,122669.921875
2749,128287.625
2750,130994.703125
2751,118857.703125
2752,247422.453125
2753,149447.65625
2754,272486.84375
2755,154358.109375
2756,89453.34375
2757,91329.671875
2758,84609.75
2759,170105.328125
2760,143123.625
2761,140109.234375
2762,142734.453125
2763,188635.921875
2764,164961.0625
2765,265782.59375
2766,126350.53125
2767,92171.671875
2768,142726.65625
2769,136355.109375
2770,166407.65625
2771,119799.109375
2772,110786.53125
2773,169611.046875
2774,147399.953125
2775,132847.171875
2776,153789.734375
2777,179206.171875
2778,117284.265625
2779,147553.890625
2780,134297.890625
2781,114239.375
2782,104542.578125
2783,101864.3046875
2784,134520.671875
2785,147843.265625
2786,77590.8125
2787,126911.9453125
2788,93863.828125
2789,237554.671875
2790,96889.71875
2791,134606.203125
2792,95085.9921875
2793,158861.328125
2794,94769.703125
2795,118989.90625
2796,112043.8515625
2797,244548.640625
2798,118064.8671875
2799,115295.5234375
2800,92261.7890625
2801,132200.734375
2802,126700.40625
2803,217405.984375
2804,135360.390625
2805,103927.375
2806,113918.40625
2807,142431.109375
2808,140229.703125
2809,129241.2421875
2810,130763.8125
2811,153083.046875
2812,150249.859375
2813,195585.484375
2814,194033.296875
2815,119836.0625
2816,242087.328125
2817,136808.140625
2818,123829.046875
2819,167275.234375
2820,131295.515625
2821,113480.96875
2822,200410.734375
2823,343659.15625
2824,172583.375
2825,129766.9296875
2826,130701.28125
2827,150589.578125
2828,229197.125
2829,203179.125
2830,249016.171875
2831,185629.890625
2832,208667.328125
2833,271048.15625
2834,217230.953125
2835,221138.796875
2836,196556.359375
2837,173131.40625
2838,142046.078125
2839,164614.765625
2840,203482.40625
2841,204638.625
2842,212872.875
2843,133628.390625
2844,169959.734375
2845,118441.953125
2846,208452.140625
2847,184588.609375
2848,213426.0625
2849,219329.046875
2850,295125.65625
2851,230706.234375
2852,239741.765625
2853,229499.140625
2854,133931.484375
2855,198169.40625
2856,207167.328125
2857,195867.703125
2858,191130.875
2859,119827.0546875
2860,114435.3515625
2861,139770.921875
2862,207033.921875
2863,110049.84375
2864,253690.328125
2865,138492.0
2866,198139.984375
2867,95274.7265625
2868,155416.28125
2869,132355.171875
2870,134744.671875
2871,102740.7265625
2872,69887.1953125
2873,108784.921875
2874,137771.78125
2875,136035.953125
2876,153373.953125
2877,139852.796875
2878,167688.3125
2879,132106.75
2880,119568.4140625
2881,143282.109375
2882,142609.109375
2883,200197.15625
2884,202953.484375
2885,174146.78125
2886,176911.703125
2887,123098.5078125
2888,152198.734375
2889,77214.1328125
2890,94015.8046875
2891,155208.234375
2892,69486.0859375
2893,104716.671875
2894,68281.7890625
2895,259130.390625
2896,250776.296875
2897,191045.90625
2898,195048.734375
2899,232992.3125
2900,159640.859375
2901,191262.921875
2902,172693.84375
2903,304001.09375
2904,331455.46875
2905,104402.984375
2906,225440.390625
2907,110423.8046875
2908,118489.515625
2909,183783.609375
2910,80518.21875
2911,96193.1015625
2912,142139.453125
2913,96596.0078125
2914,82538.2109375
2915,82538.2109375
2916,96596.0078125
2917,148652.34375
2918,105818.4453125
2919,245185.9375
